case_name,requested_case,method_variant,method,hypervolume,pareto_size,best_throughput,best_interference,best_energy,feasibility_rate,objective_evaluations,runtime_seconds,hv_at_25pct,hv_at_50pct,hv_at_75pct,hv_at_100pct,final_hv,auc_hv,normalized_final_hv,normalized_auc_hv,evals_to_90pct_ref_hv,hv_per_valid_eval,hypervolume_reference,exact_pareto_size,exact_pareto_hv,direction_coverage,valid_sample_efficiency,hv_25,hv_50,hv_75,archive_size,evals_to_90_ref_hv,runtime,eval_budget,qaoa_seed_archive_fraction,qaoa_descendant_archive_fraction,notes
tiny_exact_debug,main_dense_small_cell,onehot_penalty + expected_cost,Quantum-Seeded Evolutionary MOO,20.201466441290908,4,8.56024078161284,0.3437714851022747,2.5371488644742644,1.0,50,0.001007080078125,20.201466441290908,20.201466441290908,20.201466441290908,20.201466441290908,20.201466441290908,18.650728508312017,0.9950117009483926,0.9186309890380586,10,0.4040293288258181,"[-2.3119176392896534, 1.9086189551968313, 5.094654935284613]",4,20.30274259291216,0.3,1.0,20.201466441290908,20.201466441290908,20.201466441290908,4,10,0.001007080078125,50,1.0,0.25,onehot proxy because onehot state grows as 2^(U*C)
tiny_exact_debug,main_dense_small_cell,onehot_penalty + cvar,Quantum-Seeded Evolutionary MOO,20.201466441290908,4,8.56024078161284,0.3437714851022747,2.5371488644742644,1.0,50,0.0015814304351806,20.201466441290908,20.201466441290908,20.201466441290908,20.201466441290908,20.201466441290908,18.650728508312017,0.9950117009483926,0.9186309890380586,10,0.4040293288258181,"[-2.3119176392896534, 1.9086189551968313, 5.094654935284613]",4,20.30274259291216,0.3,1.0,20.201466441290908,20.201466441290908,20.201466441290908,4,10,0.0015814304351806,50,1.0,0.25,onehot proxy because onehot state grows as 2^(U*C)
main_dense_small_cell,main_dense_small_cell,feasible_mixer + expected_cost,Quantum-Seeded Evolutionary MOO,991.470538113012,21,22.86223251174867,1.302976430188003,6.504232660374525,1.0,300,0.1647946834564209,933.1050418153688,936.6517851748642,937.0471991304836,937.31080843423,991.470538113012,852.3579629380744,0.9520768611206996,0.8184915866988839,40,3.30490179371004,"[-3.2841672085657665, 11.414313176351683, 12.386098515042493]",28,1041.3765722086152,0.6,1.0,933.1050418153688,936.6517851748642,937.0471991304836,21,40,0.1647946834564209,300,1.0,0.25,main case
main_dense_small_cell,main_dense_small_cell,feasible_mixer + cvar,Quantum-Seeded Evolutionary MOO,991.470538113012,21,22.86223251174867,1.302976430188003,6.504232660374525,1.0,300,0.157771348953247,933.1050418153688,936.6517851748642,937.0471991304836,937.31080843423,991.470538113012,852.3579629380744,0.9520768611206996,0.8184915866988839,40,3.30490179371004,"[-3.2841672085657665, 11.414313176351683, 12.386098515042493]",28,1041.3765722086152,0.6,1.0,933.1050418153688,936.6517851748642,937.0471991304836,21,40,0.157771348953247,300,1.0,0.25,main case
main_dense_small_cell,main_dense_small_cell,feasible_mixer + cvar + top,Quantum-Seeded Evolutionary MOO,964.0312060412396,18,23.150184568542446,1.302976430188003,7.115708252634846,1.0,300,0.1584634780883789,916.1142239648128,935.3337386561328,935.3337386561328,957.1893463849156,964.0312060412396,870.3666985292539,0.9257277643539292,0.8357847888620413,50,3.2134373534707987,"[-3.2841672085657665, 11.414313176351683, 12.386098515042493]",28,1041.3765722086152,0.7,1.0,916.1142239648128,935.3337386561328,935.3337386561328,18,50,0.1584634780883789,300,1.0,0.25,main case
main_dense_small_cell,main_dense_small_cell,feasible_mixer + cvar + diverse,Quantum-Seeded Evolutionary MOO,991.470538113012,21,22.86223251174867,1.302976430188003,6.504232660374525,1.0,300,0.1171462535858154,933.1050418153688,936.6517851748642,937.0471991304836,937.31080843423,991.470538113012,852.3579629380744,0.9520768611206996,0.8184915866988839,40,3.30490179371004,"[-3.2841672085657665, 11.414313176351683, 12.386098515042493]",28,1041.3765722086152,0.6,1.0,933.1050418153688,936.6517851748642,937.0471991304836,21,40,0.1171462535858154,300,1.0,0.25,main case
