case_name,seed_count,method,mean_final_hv,std_final_hv,mean_normalized_final_hv,std_normalized_final_hv,mean_auc_hv,std_auc_hv,mean_normalized_auc_hv,std_normalized_auc_hv,mean_archive_size,mean_direction_coverage,mean_runtime,win_rate_vs_nsga2,win_rate_vs_moead,win_rate_vs_classical_seeded_ea,win_rate_vs_fixed_qaoa,users,channels,feasible_space_size,budget,conflict_level
main_budget_300,3,AI-Adaptive Pareto-QAOA,1.0237419101217635,0.020545106052831053,0.9969973491801906,0.002802912588519875,0.8948187638208759,0.02085574601035268,0.8715094830233351,0.015273572655213681,33.333333333333336,0.6333333333333333,3.0389856497446694,1.0,1.0,0.0,0.3333333333333333,8,3,6561,300,high
main_budget_300,3,Classical-Seeded Evolutionary MOO,0.9856884980312689,0.03615766267664622,0.9596104814196732,0.0159815326869379,0.9557115925520328,0.027350924512717326,0.9305790298850848,0.008025688144149744,21.333333333333332,0.6333333333333333,0.142892042795817,1.0,1.0,0.0,1.0,8,3,6561,300,high
main_budget_300,3,Fixed Pareto-QAOA,1.0210315745441008,0.01846623519047251,0.9943956335794876,0.0029381066344329313,0.8935186124290381,0.015826611898574004,0.8702154065719027,0.002730190966791245,30.0,0.6666666666666666,3.0657708644866943,1.0,1.0,0.0,0.0,8,3,6561,300,high
main_budget_300,3,MOEA/D-style,0.8936775066127809,0.038198007494172154,0.8701105107893768,0.025987310173917342,0.745201903846258,0.03179755984241723,0.7263301262224279,0.03978246797402221,15.666666666666666,0.6333333333333333,0.6159474849700928,0.3333333333333333,0.0,0.0,0.0,8,3,6561,300,high
main_budget_300,3,NSGA-II-style,0.8833655789287319,0.045983786105033266,0.8597288215236984,0.027516728445214255,0.7713756668890063,0.023772870696307347,0.7512018675553164,0.01647044723438389,12.333333333333334,0.5,0.9608573118845621,0.0,0.6666666666666666,0.0,0.0,8,3,6561,300,high
main_budget_300,3,Quantum-Seeded Evolutionary MOO,1.0254883308461895,0.019699550710330825,0.9987108057546163,0.0009754029378469367,1.0072883534788943,0.022343995575058537,0.9809320486880219,0.004004478540425777,35.0,0.6666666666666666,0.2075976530710856,1.0,1.0,1.0,1.0,8,3,6561,300,high
main_budget_300,3,Random,0.8705713768197096,0.03326442623277183,0.8485283857576379,0.04376299820186369,0.740114932918818,0.039611694879655435,0.7206343754846066,0.03305781102695706,14.666666666666666,0.5,0.14870063463846836,0.3333333333333333,0.6666666666666666,0.0,0.0,8,3,6561,300,high
main_budget_500,3,AI-Adaptive Pareto-QAOA,1.0237419101217635,0.020545106052831053,0.9969973491801906,0.002802912588519875,0.9266450259741333,0.018893943450586516,0.902495350512003,0.011215674439668387,33.333333333333336,0.6333333333333333,3.2134834925333657,1.0,1.0,0.0,0.3333333333333333,8,3,6561,500,high
main_budget_500,3,Classical-Seeded Evolutionary MOO,0.9888765364368798,0.027790981079152764,0.9629099554105879,0.010272581121982333,0.9695901097158819,0.019540761779692117,0.9442680185548952,0.004861024971119463,24.0,0.6,0.24402205149332676,1.0,1.0,0.0,1.0,8,3,6561,500,high
main_budget_500,3,Fixed Pareto-QAOA,1.0210315745441008,0.01846623519047251,0.9943956335794876,0.0029381066344329313,0.924320059626206,0.01577170385046882,0.9002262534390475,0.0035249728995009138,30.0,0.6666666666666666,3.097186803817749,1.0,1.0,0.0,0.0,8,3,6561,500,high
main_budget_500,3,MOEA/D-style,0.9382318240525481,0.046814287495938946,0.9131807001071118,0.027510973163898243,0.787265198302426,0.016339376019625745,0.7670504643174159,0.023491311795555653,20.0,0.6333333333333333,1.401037295659383,0.3333333333333333,0.0,0.0,0.0,8,3,6561,500,high
main_budget_500,3,NSGA-II-style,0.9266265587855339,0.03497065220067137,0.9021159840645122,0.017561693941258828,0.803611727159722,0.025415455927120335,0.7824841909903416,0.012423774975886516,17.666666666666668,0.6333333333333333,1.7303858598073323,0.0,0.6666666666666666,0.0,0.0,8,3,6561,500,high
main_budget_500,3,Quantum-Seeded Evolutionary MOO,1.0254883308461895,0.019699550710330825,0.9987108057546163,0.0009754029378469367,1.0113273683631538,0.021576113964950166,0.9848795799146387,0.002731530999705914,35.0,0.6666666666666666,0.3288587729136149,1.0,1.0,1.0,1.0,8,3,6561,500,high
main_budget_500,3,Random,0.9000386655905483,0.03165637513922125,0.877376826658043,0.045972467477554325,0.774004540706744,0.0325972404710271,0.7538757011984281,0.030328626963023804,16.0,0.5,0.27309338251749676,0.3333333333333333,0.3333333333333333,0.0,0.0,8,3,6561,500,high
main_budget_800,3,AI-Adaptive Pareto-QAOA,1.0237419101217635,0.020545106052831053,0.9969973491801906,0.002802912588519875,0.9266450259741333,0.018893943450586516,0.902495350512003,0.011215674439668387,33.333333333333336,0.6333333333333333,3.0079449812571206,1.0,1.0,0.0,0.3333333333333333,8,3,6561,800,high
main_budget_800,3,Classical-Seeded Evolutionary MOO,1.0033006366494124,0.021258520718691352,0.9770639962946737,0.0018068117087189997,0.9743156570281791,0.01566635989227921,0.9489510219299465,0.006712661147153231,24.666666666666668,0.6333333333333333,0.3967396418253581,1.0,1.0,0.0,1.0,8,3,6561,800,high
main_budget_800,3,Fixed Pareto-QAOA,1.0210315745441008,0.01846623519047251,0.9943956335794876,0.0029381066344329313,0.924320059626206,0.01577170385046882,0.9002262534390475,0.0035249728995009138,30.0,0.6666666666666666,2.4048506418863935,1.0,1.0,0.0,0.0,8,3,6561,800,high
main_budget_800,3,MOEA/D-style,0.9438653573291266,0.04608920344060287,0.9186984912670545,0.02709696545190652,0.787265198302426,0.016339376019625745,0.7670504643174159,0.023491311795555653,21.666666666666668,0.6999999999999998,2.9023094971974692,0.3333333333333333,0.0,0.0,0.0,8,3,6561,800,high
main_budget_800,3,NSGA-II-style,0.9645008275026816,0.023672756205817887,0.9392330952607221,0.006896001686620655,0.803611727159722,0.025415455927120335,0.7824841909903416,0.012423774975886516,22.666666666666668,0.5666666666666668,2.91017746925354,0.0,0.6666666666666666,0.0,0.0,8,3,6561,800,high
main_budget_800,3,Quantum-Seeded Evolutionary MOO,1.025649548882818,0.019887323077664297,0.9988642211651944,0.0008187228678070549,1.0113273683631538,0.021576113964950166,0.9848795799146387,0.002731530999705914,35.333333333333336,0.6666666666666666,0.5268051624298096,1.0,1.0,1.0,1.0,8,3,6561,800,high
main_budget_800,3,Random,0.9035822236162775,0.03324272235067395,0.8808789196359768,0.04801492469471159,0.774004540706744,0.0325972404710271,0.7538757011984281,0.030328626963023804,19.0,0.5,0.46877074241638184,0.3333333333333333,0.3333333333333333,0.0,0.0,8,3,6561,800,high
main_dense_small_cell,5,AI-Adaptive Pareto-QAOA,1.0206747793878066,0.03732388229119646,0.9966083529603287,0.003355811085091126,0.89744782391326,0.03204964588023478,0.8764271198939755,0.014006168800341586,39.0,0.72,3.0385114669799806,1.0,1.0,0.2,0.2,8,3,6561,300,high
main_dense_small_cell,5,Classical-Seeded Evolutionary MOO,0.9531060193032432,0.07411447332894419,0.9294151292983054,0.045423090543380784,0.9271761738521835,0.06944199739672934,0.90417520629523,0.040923785778835944,22.4,0.64,0.14536337852478023,1.0,1.0,0.0,0.8,8,3,6561,300,high
main_dense_small_cell,5,Fixed Pareto-QAOA,1.0187771243249126,0.037147197444573204,0.9947587809294303,0.0029857659601183442,0.8995040191586738,0.028668151168378952,0.8785312779525466,0.01271007385599485,36.4,0.74,2.9542033672332764,1.0,1.0,0.2,0.0,8,3,6561,300,high
main_dense_small_cell,5,MOEA/D-style,0.8970356470877837,0.044141466685451006,0.8756808445964406,0.021258752276082614,0.7557495887857373,0.048666182366477184,0.7378315078882812,0.036047593965732705,17.6,0.64,0.695635461807251,0.6,0.0,0.0,0.0,8,3,6561,300,high
main_dense_small_cell,5,NSGA-II-style,0.8835865433627781,0.05368338635729713,0.8620443898729212,0.023159803859952456,0.7673126778505068,0.04656788724309731,0.7485941931856727,0.020077408883015187,16.0,0.5599999999999999,0.9532141208648681,0.0,0.4,0.0,0.0,8,3,6561,300,high
main_dense_small_cell,5,Quantum-Seeded Evolutionary MOO,1.0202196356136617,0.036133789065601954,0.9962090521860544,0.004938156752328194,1.001494863300272,0.039140903768911925,0.9777891937500625,0.005022003052825116,40.6,0.72,0.2211464405059814,1.0,1.0,1.0,1.0,8,3,6561,300,high
main_dense_small_cell,5,Random,0.8660959993020689,0.07264631792965552,0.8447133082057467,0.05005787511363859,0.7478643085095673,0.07511361205429659,0.7286853242578715,0.048689563717297234,16.2,0.5,0.15301880836486811,0.4,0.6,0.0,0.0,8,3,6561,300,high
